"Mod","SourceFile","EntityType","Key","MissingKey","MissingDescKey","DescKey","Status"
"TheDescent-cave-assets","Config\items.xml","item","coin04","True","True","coin04Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","coin05","True","True","coin05Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","coinCollection","True","True","coinCollectionDesc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","crystal01","False","True","crystal01Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","crystal02","False","True","crystal02Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","crystal03","False","True","crystal03Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","crystal04","False","True","crystal04Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","crystal05","False","True","crystal05Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","crystalCollection","False","True","crystalCollectionDesc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","fossil01","True","True","fossil01Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","fossil02","True","True","fossil02Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","fossil03","True","True","fossil03Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","fossil04","True","True","fossil04Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","fossil05","True","True","fossil05Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","fossilCollection","True","True","fossilCollectionDesc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","geode01","True","True","geode01Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","geode02","True","True","geode02Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","geode03","True","True","geode03Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","geode04","True","True","geode04Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","geode05","True","True","geode05Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","jewel01","True","True","jewel01Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","jewel02","True","True","jewel02Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","jewel03","True","True","jewel03Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","jewel04","True","True","jewel04Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","jewel05","True","True","jewel05Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","nugget01","False","True","nugget01Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","nugget02","False","True","nugget02Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","nugget03","False","True","nugget03Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","nugget04","False","True","nugget04Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","nugget05","False","True","nugget05Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","oldMedal01","True","True","oldMedal01Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","oldMedal02","True","True","oldMedal02Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","oldMedal03","True","True","oldMedal03Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","oldMedal04","True","True","oldMedal04Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","oldMedal05","True","True","oldMedal05Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","oldMedalCollection","True","True","oldMedalCollectionDesc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","pirateTreasure01","True","True","pirateTreasure01Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","pirateTreasure02","True","True","pirateTreasure02Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","pirateTreasure03","True","True","pirateTreasure03Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","pirateTreasure04","True","True","pirateTreasure04Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","pirateTreasure05","True","True","pirateTreasure05Desc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","pirateTreasureCollection","True","True","pirateTreasureCollectionDesc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","rawCrystal01","False","True","rawCrystal01Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","rawCrystal02","False","True","rawCrystal02Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","rawCrystal03","False","True","rawCrystal03Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","rawCrystal04","False","True","rawCrystal04Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","rawCrystal05","False","True","rawCrystal05Desc","missing_desc_only"
"TheDescent-cave-assets","Config\items.xml","item","resourceHumanSkull","True","True","resourceHumanSkullDesc","missing_name_and_desc"
"TheDescent-cave-assets","Config\items.xml","item","roadFlare","True","True","roadFlareDesc","missing_name_and_desc"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterAlchemyTable","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterBlackGold","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterDecoys","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterFactionWarWave1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterFarming","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterGhosts","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterHazard","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterHoldFetch","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterHunt","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterKamikaze","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterMiniHorde","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterMortarPestle","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayStarterToxic","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","challenge_FuriousRamsayTeleport","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_3a","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_5","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_Berserker","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_Builder","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_Butcher","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_Chef","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_hive_1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_hive_2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_Hunter","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_jumpstart","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_jumpstart2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_jumpstart3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_jumpstart4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_Madman","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_Soldier","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_Technogeek","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_Thug","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival_WitchDoctor","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival0","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_BasicSurvival1a","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayBoilWater","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayBoilWaterBerserker","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayBoilWaterWitchDoctor","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayCookFood","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayCookFoodBerserker","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayCookFoodWitchDoctor","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayEventNanos","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayHiveBurnt","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayHiveDesert","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayHiveForest","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayHiveInfestedBurnt","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayHiveInfestedDesert","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayHiveInfestedForest","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayHiveInfestedSnow","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayHiveInfestedWasteland","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayHiveSnow","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayHiveWasteland","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayMissionAmmoMachine","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayMissionBrownPaste","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayMissionChickenCoop","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayPlaceCampfire","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayPlaceCampfireBerserker","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayPlaceCampfireWitchDoctor","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayResetPOI","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsaySalvageBerserker","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsaySalvageWitchDoctor","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_FuriousRamsayWitchDoctorStart","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_HiveIntro","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_PurgeIntro","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_trainer_missions","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_whiteRiverCitizen_fr","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_whiteRiverCitizen_hive_fr","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","quest_whiteRiverCitizen_jumpstart_fr","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest","tier7_clear","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest_key_category","challenge","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest_key_category","quest","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest_key_category","reward","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest_key_description","quest_trainer_missions_description","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest_key_group","quest_WhiteRiverCitizen","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest_key_name","quest_trainer_missions_subtitle","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest_key_name","quest_WhiteRiverCitizen1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest_key_offer","challenge_FuriousRamsayStarterMortarPestle_offer","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest_key_offer","quest_FuriousRamsayWitchDoctorStart_offer","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\quests.xml","quest_key_subtitle","quest_trainer_missions_subtitle","True","False","","missing_name"
